ID,Movie,Year,Genres,Review,Rating
100621,Eternals,2021,Action/Fantasy,"The movie was visually stunning, and it isn’t your typical Marvel movie. It was not my cup of tea because I wish they did a better job introducing the characters and establishing relationships. I didn’t feel connected to most of them, and most of them barely had lines. I did love Druig though, very confident and lively character!",3
100622,Eternals,2021,Action/Fantasy,"Still processing it, honestly. If I had to use a word to describe it, it would be “meh”. I personally found the first half of the movie  quite boring, really heavy and slow, the characters are not really convincing and the story isn’t developed linearly. The constant flash backs give a feeling of confusion. Then it abruptly changes the pace and the story becomes more interesting, they probably remembered they were shooting a Marvel movie so they got back on track. Neither the worse nor the best one.",3
100623,Eternals,2021,Action/Fantasy,This movie has a lot of heavy hitter stars. Even stars burn out and it’s what’s happening to Salma and Angelina. The creativeness of the movie is amazing. Great cast! Ikarus  character felt like DC’s Superman.  It was a brilliant movie just not Marvel Material.  It was a bad introduction of the Eternals to the Marvel Universe.,3
100624,Eternals,2021,Action/Fantasy,"I found this movie to be the most boring Marvel movie. I felt the cast did amazing with the material they had. I think Marvel went against the formula that has worked for all Marvel movies. The writing was just boring in my opinion, the action lacked, the soundtrack was nothing to rave about, but the thing I missed was the one comic relief character. I think Kumail Nanjiani tried, but the writing was just not there. I won’t say the movie was terrible, because I stayed awake the whole time, but it was a disappointment for a Marvel movie. I normally will watch Marvel movies multiple times in the theater, but sadly this one I feel is a one and done.",3
100625,Eternals,2021,Action/Fantasy,"I am a huge Marvel fan and was thinking that this did not feel like your typical Marvel movie.  Where is the Marvel humor and wonderful score of music?  OK movie but could of been so much better, just didn’t seem like I was watching a Marvel movie.  Marvel has always been good in brining Comecon some very serious moments, but here they were just too zero.  Was entertaining.",3
100626,Eternals,2021,Action/Fantasy,A good film in my opinion but i wish they focused more on details because the point of the eternals was to protect the humans from the deviants because the deviants were feeding on them meanwhile  tiamut the celestial who was meant to emerge from earth needed the population too be big in order to feed so my point is when thanos snapped and for 5 years half the population blipped didnt it mean tiamut couldnt feed properly in order for the emergence to occur why didnt the eternals interfer since their main job was helping celestials emerge like what arishem told sersis about ajak that she has helped  alot of celestials emerge over differnet planets meanwhile ajak too didnt interfer when earths population was cut in half and also when tiamut was going to emerge  before sersis stopped him why didnt doctor strange interfere since doctor strange is the protector of earth for example in thor ragnarok when thor came to earth with loki doctor strange caught loki in a time loop and told thor he protects earth from all threats and loki is considered one so tiamut emerging wouldve been the end of all life on earth and earth it self but doctor strange didnt make an appearance in eternals or any of the sorcerers like wong who apprently is sorcerer supreme since doctor strangle blipped for 5 years wong became sorcerer supreme and his duty is  protecting earth i get that the other avengers are in space like thor and the guardians of the galaxy and nick fury has been off planet for a while now but doctor strange is still on earth post spiderman no way home,3
100627,Eternals,2021,Action/Fantasy,"Overall, it was a very original movie for the MCU that gives SOME important background points. It had a  lot of irrelevant scenes that felt like they were trying a little too hard. They also should have incorporated more of the MCU, maybe some clips of them watching the snap occur or something. Kind of a let down as the cosmic world of the MCU has so much potential.",3
100628,Eternals,2021,Action/Fantasy,"I love marvel! This movie, however, felt almost like it was a marvel knock off movie. It just felt a bit empty. It was hard to connect to the characters, I barely cared about what happened to them. The script felt bland and almost random at times. It had some cool fighting scenes and an overall good intention. Hence, 3 stars for me. I would not recommend but I didn't hate it completely.",3
100629,Eternals,2021,Action/Fantasy,"It was ok. The story line was meh, I think some Atheists undertones for sure. Two people barely with clothes on kissing and  rolling in the dirt. Two black guys kissing..just unnecessary stuff from marvel in my opinion. The story line was ok but kinda of opposite of the title because the eternals kept dying, like wth.. should be called mortals lol. Love all the rest.",3
100630,Eternals,2021,Action/Fantasy,"Was okay. Better than I expected for the most part. However, I did expect a bit more, like more of a physical tie in to other MCU characters of people we know of. Felt rushed and fast paced in the middle of the film, but definitely got better towards the end. Very nice film.",3
100631,Eternals,2021,Action/Fantasy,"My family and I gave this film a half-hour of our lives, then turned to something else. The movie may have gotten better, but the first 30 minutes were so dull, boring and pointless, we had no intention of spending another 2 hours watching. The opening action scenes in which various nameless protagonists were fighting generic CGI monsters was poorly executed. Watching charectors we've never heard of or seen before fight generic CGI monsters by using lasers and random powers is not intriguing or even interesting. You dont care if they win or loose because you dont even know who or what any of them are. When fans got behind the first Marvel movies, the charectors in those movies had personality, unique drive, and actual story arc. The charectors in this film seem to all be the same charector being portrayed by different actors and actresses. Angelina Jolie is playing her usual self when she plays the hero and as a result, her charector seemed to be fairly 2 dimensional. Overall, it's a bad idea to introduce so many charectors at the same exact moment in a film, the writing was weak, and the director I'm sure was doing nothing more than being ran by the producers and the actors themselves. These charectors may be fine in supporting roles down the line, but as stars of a stand alone film, this just didn't work for me.",2
100632,Eternals,2021,Action/Fantasy,"Three star at best but I as a die hard Marvel fan give it a 2, let me tell you why. The story starts of like a trailer instead of a movie and has 2 not one superhero line up scenes, where they stand in a v-shaped position. Like why, it's so cringy. Then we move on with a narration to bring the scene into present day. The earth is preparing for the emergence and they start gathering all the superheroes because they split up during the 7000 years. 2 hours and 10 mins just went to them regathering, that was so unnecessary, they did that and didn't even develop the characters like the only ones who had personality was Kingo and Karun, the rest were very boring and had no personality, they all had the same. the last fight scene with the evolved deviant was such a waste, they could done so much with the deviant. And let me tell you this was most definitely not a smart choice on Marvels hand to make a different type of movie like this. At most the length of this movie could have been 1 hour and 30 mins, the rest would of been cut on the cutting board. I've Shang-Chi the day before, it was wonderful, they had character development, plot, and emotions but in this movie there was none of that. instead just watch  Dune, it is on the top ten movies I've ever watched. Or watch Shang-Chi.",2
100633,Eternals,2021,Action/Fantasy,"You people who are giving it a five star and “absolutely love the film!” Know nothing about cinema. The story and dialogue was so bad, marvel tries to push comedy way too much. All for it to be foul comedy. The only thing I will give them are the visuals. These studios are hiring weak writers because they know people that don’t even know about film are gonna watch the movie and love it just because it’s marvel. Marvel is truly going down and you can really tell they’re doing it all for the money and not for the fans.",2
100634,Eternals,2021,Action/Fantasy,I believe this one of the weakest Marvel movies thus far. Story has more plot holes then Swiss cheese. They explain why they can’t intervene and why they did not help when Thanos attacked but intervene throughout the film. To many cliché movie subplots and in places too forced to ensure all boxes are checked. This is not a bad movie but it is just not a good one either. Does not fit in the marvel universe like every other movie has. Please watch for yourself as all things are personal perspective and enjoyment comes to those who search for it in film.,2
100635,Eternals,2021,Action/Fantasy,"I read this film was not great, but I watched it  anyway and was extremely disappointed. It was very flat, some of the dialogue was terrible, the overall feel was lacking something. The movie had some great actors in it, so I was surprised. I love most of the marvel movies  which seem to improve with each movie, but this one was a massive step backwards for me. I usually don't look at my watch during a movie, but this one had me several times. Endgame was longer, but I was entertained for the whe movie. Hopefully the sequel, if there is one will be much better.",2
100636,Eternals,2021,Action/Fantasy,"Decent enough Marvel filler. Raises then lightly steps over some pertinent questions (“Where were you during the Thanos situation?” “We were told not to interfere in human conflict.” Sooo there weren’t a bunch of aliens threatening half of all existence, just humans. Gotcha), proffers some odd internal character logic and motivations, and paints a generally generic plot and picture. However — and *spoiler* somebody’s about to be mad — but I’m tired of black characters being used for diversity bingo. The ONE black character, and he’s gay. Why is it always us? Why are we the default? It’s like, hey, what’s the fastest, easiest, cheapest way to tick all the representation boxes? We know: get a black character and make them gay! See, everybody’s happy!",2
100637,Eternals,2021,Action/Fantasy,"A disappointing combination of wooden acting, poor casting, slow story telling and a complete lack of classic 'heart' moments to connect the audience with the characters resulted in a wholly underwhelming and disappointing film.  This was always going to happen when you try and whizz through 7000 years of stories and 10 main characters and would have been much better suited to a wandering Disney+ series where each characters motivation and story could have been explored properly. ",2
100638,Eternals,2021,Action/Fantasy,"I watched this on my 45 inch tv on Disney+ I was really looking forward to watching it but I struggled at times to see what was going on as it was so dark. I could early see faces of the characters for at least half of the movie, it was clearly made for the big screen in a very dark room, I suggest watching at night with the lights out. Some of the characters were really good but I found a few of them rather bland and irritating, I don’t know at what point Harry Styles was in it as I missed him completely, maybe part of the really dark scenes. I will try and watch it again this evening with the lights out to see if there is any difference, it’s such a shame that so many new things a filmed so dark you can’t even see actors faces these days, maybe producers could consider this that movies/series are mostly watched on a smaller screen",2
100639,Eternals,2021,Action/Fantasy,"The movie was OK at best. I love super hero movies and MCU has made some amazing movies. This movie in particular feels like it is lacking something and has a lot going on at the same time. I personally think that some of the scenes could totally be avoided and the plot would have still made sense. The sex scene at the front half of the movie, I felt was overemphasized, they could have just implied that. And there were too many exposition dump. The person I went to see the movie dozed off quite a few times and they like MCU movies. All in all they could have made the movie a lot better. Hope the second one will live up to the hype.",2
100640,Eternals,2021,Action/Fantasy,"(Mild Spoilers) So I am a HUGE Marvel fan, I re-watch all of these movies every year, so I really wanted to love this film but I jut couldn’t. I am so disappointed in this movie. It was my second most anticipated Marvel movie this year. The characters were the ONLY good thing about this film, I enjoyed almost every character. I did not like Sprite, because I found it creepy that she was into Ikaris. I see a lot of people saying that this is the most beautiful marvel movie, and I couldn’t disagree more, I still fill that Avengers Age of Ultron is a way better looking movie. The post credit scenes were just disappointing. Overall I’m sad to say that this is the worst Marvel movie so far. (Yes worst than Thor The Dark World.)",2
100641,Eternals,2021,Action/Fantasy,"I was extremely disappointed for many reasons. The first is that Marvel movies are typically something I want to watch with my entire family and with my children being younger I can’t in good conscience let them watch this filth. The next reason for my disappointment is the chaotic sort of ADD of the film. I can’t even quite place why, and for that I am sorry. Normally I am very much able to point out specially what is wrong but in this case I can’t. The acting was sound and so was the cinematography. I think possibly the writers may have been to focused on being woke at time instead of letting the story develop…. Maybe I’m just being unfair. But something was off a bit. The last reason I am disappointed is in that as a Christian I was disappointed in the blatant homosexuality and open sexuality in the film. Another issue was the hint at Pedophilia. All and all probably my last Marvel and possibly Disney movie ever. The world is getting sick and morally vacant, with Hollywood as the vessel to our living room.",1
100642,Eternals,2021,Action/Fantasy,"I was put off by the bland acting of the leads.. so boring to watch. Cersi had no chemistry at all with the male lead. The story was weird too,, too much love scenes for an action or marvel movie. I wish Angelina was the lead, her acting is on point..she steals the show. Druig actor chews his words its hard to understand what he is saying. The story is erratic. Even the final fight scene,, from subduing Icaris to switching to the deviant..weird. Also when you think the story couldnt get any lamer.. wait till the end when and a poor cg elf pops out with a gay looking Harry Styles in a cape…☠️☠️☠️☠️ A very disappointing Marvel film.",1
100643,Eternals,2021,Action/Fantasy,"I was a huge marvel fan but this latest movie is just a complete waste of time. The plot/storyline is all over the place and ALL the characters are totally wooden and just don't gel. It's a tangled web of garbage from start to finish and it's obvious the most important aspect when putting this movie together was to concentrate on not upsetting the snowflakes and being politically correct. More focus was put on making sure we had the obligatory mix of cultures in the cast, with no one race missed out and of course the obligatory gay couple to keep the the 'others' happy. Sorry Marvel movies are just getting worse and worse, thank god I didn't actually pay to say this rubbish..",1
100644,Eternals,2021,Action/Fantasy,"A shameless cash grab, trying to catch the eye of everybody and anybody with an  ethnically diverse cast and some LGBTQ2+ connotations, but with a story that does not make any sense (even for MCU). A boring mish mash of old legends and misplaced humour. The limp pacing only surpassed by laughable acting from the very celebrity actors (Salma and Angelina) brought in to boost the box office. A pile of plot holes and chaotic action scenes…The love story between main characters supposed  to  make us root for them has no chemistry and makes no sense after it is revealed that they are in fact “fancy robots ”. It ruined MCU for me …",1
100645,Eternals,2021,Action/Fantasy,"What I think is that this movie is trash, the director isn't made for MCU movies, they wasted valuable minutes just by making the character stand in the ground and giving pose, The movie is just too much too much talk, didn't understand what arshem was saying thus bad editing in sound effects and too much information which literally takes away the movie , couldn't understand how the unified together, if stopping the celestial was so easy what's the point. No character indepth. Worst movie ever to be produced by marvel. How could they even accepted the pitch from the director and writers are trash and was out of mind when writing.  Marvel didn't care about this movie at all.  Money cannot make a Good movie it showed. Kevin fiege should be asked how could he let such a bad movie come out",1
100646,Eternals,2021,Action/Fantasy,"This is a kid's movie, for a time I thought I am watching ben10. The expectation was too high for this movie. So many star actors worked here but feels like everyone is a superhero and no one can defeat them. Flying, getting invisible, making things fly or whatnot. they can do anything. A small GOT reunion was there as well. A major female role's name was Sersi and it felt so hilarious. Waste of time.",1
100647,Eternals,2021,Action/Fantasy,"The plot went nowhere. The deviants played no important role and they continuously dragged them in the plot for no reason. They also kept doing “flashbacks” which messed with the order and the attention span of the viewer. The ending and overall outcome was terrible. Also they should have focused on other characters instead of Sersi and Ikaris. The only thing that I liked about the movie was Thena, Gilgamesh and Makkari. I could care less about any of the other characters. I was excited to see Salma Hayek but she rarely got screen time so I also didn’t care much about her character. They depowered them so much that the only competent ones were Ikaris, Thena, and Gilgamesh when it came to protecting from the deviants. The characters and plot were wasted tremendously. It seems the people that directed this movie cared more about the propaganda they were trying to force such as making a originally STRAIGHT character gay instead of the actual movie. I had high expectations for this movie and I was genuinely excited so it was  quite disappointing to see how bad it was.",1
100648,Eternals,2021,Action/Fantasy,"This movie was awful. Casted washed up actors to try and get more people to watch it rather than make a genuinely good movie. It was boring for the most part, the characters didn’t make sense, and the creators completely threw the comics out. It doesn’t follow the comics even a little bit other than the minute long post credit scene. Ikaris’ ending made no sense whatsoever and Marvel at this point is trying to appease the public and use wokeness to gain attention instead of continuing to create good films. I normally love Marvel films but this was not good at all. It is not worth the time or money. This movie made me wish it never existed and my favorite part was when it ended.",1
100649,Eternals,2021,Action/Fantasy,"Overall a disappointing movie. I love the actors but they killed off the best character!! Also Salma was barely in the movie, the whole movie I spent waiting for Angelina Jolie to pop off but she was just sad the whole movie. There were so many characters that I didn't care what happened to them. Kit Harrington was good in all his scenes they were funny. I really expected more! Also the movie is WAY TOO LONG, they repeat a lot of the plot over and over, it was a confusing plot as well. SO far out of all the new phase of marvel movies, Black Widow was the best! Hopefully Marvel can improve the next movies cause I miss good Marvel movies!! Btw the best seen was the Bollywood scene no doubt.",1
100650,Eternals,2021,Action/Fantasy,"I just watched Eternals and it was awful and an absolute yawn fest. I'm quickly writing this to warn others so they don't lose 2 and a half hours of their lives like I just did. Think the first cgi Hulk movie in 2003. Think Apocalypto. It's hype and a void left by Avengers that fans are craving for. Mediocre to poor acting, overlong, with shady effects at times. I kept curling up on the cinema seat trying to get some kip in the hope that I'd wake up later when the movie gets better, except it doesn't. Beware, dear reader. Beware!",1
100651,Dune,2021,Sci-fi/Adventure,"An absolute must-see movie. The CGI is impeccable, the acting phenomenal, and it is not afraid to kill off some major characters. And just an FYI, Zendaya literally has three lines in the movie, so do not expect much from her. Timothée Chalamet, on the other hand, is truly gifted for his acting talent and deserves an award. Also, I HIGHLY recommend watching this movie in the theater. Try to refrain from watching Dune at home because the amazing cinematography is greatly elevated on the big screen. The complex plot of Dune is also a major strength of this movie, however, being someone who has not read the books or seen any of the old movies, I was a little lost. Make sure to watch some youtube videos explaining the backstory before watching this film; it will definitely help. Also, I went into the theater having no clue how long the movie was, so for that reason, it seemed to drag on. So just so everyone knows, this movie is 2 hours and 35 minutes long, and it really feels like more, so be prepared. Also, turns this was only part one of Dune, which I wish I would have known before watching it. But overall, this is a very well done movie, and I am excited to see part two!!! 5/5 stars",5
100652,Dune,2021,Sci-fi/Adventure,"Definitely a slower paced and more serious movie but it's still great. Has a lot of world building and storytelling but it's still a very engaging movie throughout. Part of the experience is learning about this new Dune ""universe"". Me and my girlfriend both commented after the movie that it felt like the shortest 2 1/2 hour movie we ever watched and neither of us had read the book. If you enjoyed the new BladeRunner or the original LOTR movies then you'll love this new Dune. A nice change of pace from the increasingly repetitive StarWars/Avengers movies. We were surprised when we saw how many people hated this movie and found it boring/didn't understand it and we're definitely not movie snobs (I'll watch virtually anything). ",5
100653,Dune,2021,Sci-fi/Adventure,"I have been a fan of Dune for a very long time. This movie was everything i had hoped for and more. The actors did a brilliant job. Each faction was portrayed fantastically. the sets and locatations were amazing. I was looking for small details, and was ready to nitpic, but i could not find fault. I was so happy the movie was done right i almost cried. So many of my favorite books have been done dirty in the movies but this one was great! I am so looking forward to Part 2! I cannot wait. If you have not seen DUNE, GO SEE IT.",5
100654,Dune,2021,Sci-fi/Adventure,"I have read all of the Dune books by Frank Herbert and his son Brian. I was skeptical about going to this. I watched Villeneuves Blade Runner which was a spectacular visual film but the pacing and character development were painfully slow. Dune on the other hand, with Zimmers soundtrack, quick pace, phenomenal cast, really beautiful costuming (stunning) and very detailed layered sets make this film a stand out! Wow, a film like this comes along in a lifetime. Great filmmaking returns to the screen. The movie adheres to the narrative. It matched and then exceeded my experience of reading the books. The theater was packed and it was silent, waiting for the plots every twist to play out in anticipation. Most stayed to watch the credits roll. What a reward after so many months inside and a job expertly done. Can’t wait for the sequel.",5
100655,Dune,2021,Sci-fi/Adventure,"Personally I don't enjoy movies, at all. From the moment I heard of this unique film I was hooked and ready to dive into the amazing plots and twists I knew it would have. From the moment it began to the very moment the credits rolled it had me glued to my seat ready to devour what was left, I honestly almost cried when I heard there will hopefully be a part two. The main characters are amazing, the scripts and the story itself was beyond amazing. The world needs more movies such as Dune, but I am certain I will be one of the first to watch this in the theaters in 2023, definitely worth two hours!",5
100656,Dune,2021,Sci-fi/Adventure,"I absolutely loved the movie! We watched it this evening and I was more than surprised. I can’t remember a time that I watched a sci-fi film that grabbed me within the first three minutes. Usually it takes a really long time. But the second time I watch them, I’m in it. This one, if I may steal the cliché, “had me at hello“. I am middle-aged and my partner is a little more aged, lol. He read these books in his 20s. And talked me into watching this tonight.  He talked me into it more because I could tell it was something he really wanted to watch and watch with me. Pretty sweet. I love him. Lol. This time, he picked a good one! Lol. ",5
100657,Dune,2021,Sci-fi/Adventure,"The greatest thing about watching this movie, or having read the books, is knowing that it came before Star Wars was ever created. Majority of 1-star reviews I've read seem to have disapproved due to story-line and similarity to what's been done before. But the book was first published in 1965, the movie coming in 84'. The creation of a new movie wasn't to tell a new story or introduce unknown concepts. It was to make a well-made (with the incredible technology that we now have), worthwhile rendition of this story. The world of Dune is similar to Star Wars because that's how the author created it back in the 60's when first coming up with the idea. They aren't going to change that nor the plot-line just because other films since have used similar ideas. The story is already written. The film is only here to tell it. ",5
100658,Dune,2021,Sci-fi/Adventure,"Finally a sci-fi franchise that hasn't been butchered by political agenda, bad writing and story telling, profit driven decisions and cultural engineering and wasted budgets. Dune 2021 is the benchmark now that puts the trash of franchise killers to shame. This does everything right that the rest does wrong. After the rubbish of the Star Wars Sequel Trilogy, Star Trek Discovery and Kelvin Timeline, Masters of the Universe, Foundation - can't even get through 10 minutes of these pretenders. Dune is visually stunning and coherent. The story telling flows, the characters are compelling and you get invested in them. It isn't pretentious or forced and feels naturally immersive. Lots of great material to work with and the editing does justice and creates the flow that keeps you from turning away. Screw the writers that think they are clever because they think a divided fan base is a sign of success. This is one you will not only get through but will watch more than once. Go enjoy it.",5
100659,Dune,2021,Sci-fi/Adventure,"So to expound a little bit  on the new Dune movie. It is a very faithful reflection of the book, and that is why it's so good. Villeneuve has subtly rammed it with dense references to the source material. Couple bits left out (the dinner party for example) Bombadil style, but he can be forgiven for that. 2.5 hours is a long time and whilst there was a pleasing amount of exposition it literally flew by. My friend sitting next to me (who hadn't read the book) felt the same. I will say perhaps the emotional connection wasn't quite what I'd hoped for - the first half of the book is meant to be quite harrowing, but it is a great and unique movie, that relegates the Lynch version to its deserved place in the dustbin of history. ‘The same feeling as when I saw A New Hope or Fellowship of the Ring?' possibly not, but that could just be the fact that I am older and more jaded. In my opinion however it is the best sci-fi movie since Return of the Jedi in ‘83. But this is different - with Star Wars the source material was thinner and more childlike, here you are adapting what is effectively literature, the pinnacle of the genre and the themes are deeper, darker and more adult - and that's the reason non sci-fi fans should also see it. I don't particularly like RomComs but I love ‘When Harry Met Sally.' Bladerunner 2049 was a visual treat but lacked the resonance of the and source material of the original. Game of Thrones went slowly downhill when it veered from the books. The source material for Dune is arguably best in class and the movie does it justice. It's always good to experience the best in class even if you're unfamiliar with a genre. Villeneuve deserves a lot of credit for this movie.",5
100660,Dune,2021,Sci-fi/Adventure,"hands down one of the best movie It match the book do well and can't wait for part two of book one! Director Denis Villeneuve compiled a beautiful collection of scenes that are truly a sight to see. One thing you’ll notice is how the cinematography seamlessly compliments so many elements in the film.  Dune is so masterfully shot, that you could watch this movie on mute and still be entertained. Unlike the original film and the TV series,  the plot was easy to follow. Despite the dense, sci-elements in the s ...MORE",5
100661,Dune,2021,Sci-fi/Adventure,"This film is incredibly beautiful, from the sets, costume design, special effects, cinematography to the faces of the actors. Each scene is mesmerizing. It’s not a stand alone film- and ends abruptly. But that is really my only real complaint, and I’m hoping for more! The directing was a friend to the actors- even Jason Momoa seemed believable. The camera loves Timothee Chalomet! His face is as sculptural as the sand dunes and the amazing architecture. The amount of comedy was just right. Overall, a total blast and feast for the eyes. Remarkable job of creating alternative universes.",4
100662,Dune,2021,Sci-fi/Adventure,I really enjoyed DUNE.  It is a long movie but gripping as the sci fi adventure unfolds.   For a remake it is a vast improvement on the original David Lynch 1984 version.  There is a lot of setup story to tell however it is portrayed in an epic way melding adventure and politics into a powerful narrative which is enhanced 'white knuckle' post production.   One minor comment is that the movie is devoid of comic relief so be prepared to tense up and hold on for a long wild ride. Looking forward to the next movie in the series.,4
100663,Dune,2021,Sci-fi/Adventure,"Truly an amazing movie. Dennis Villeneuve never disappoints me. This is the part one, so understandably, everything they showed here may not be breathtaking or peak of action and climax but rather slowly creates the strong worldbuilding and spiritual lore of Dune. The score of Hans Zimmer and cinematography of Greig Fraser are at its bests. I believed with the upcoming sequel part(s), it will complete as great sci-fi saga.",4
100664,Dune,2021,Sci-fi/Adventure,"First off Dune is visually stunning, al of the locations in the movie look beautiful.  The movie uses it time to mainly show Timothée Chalamet and Rebeca Ferguson’s characters, but I also loved Oscar Isaac and Zendaya in movie. The film is just over 2hrs and 30 minutes long and provides enough to keep you waiting for part 2. Also It was nice to see David Dastmalchian in the movie since he was so amazing in the suicide squad! Overall my final rating for Dune (2021) is 4/5",4
100665,Dune,2021,Sci-fi/Adventure,This is an epic movie that is best enjoyed at the theater! It is a visual and audio feast with soundtrack by Hans Zimmer and amazing special affects. I loved the original one and now I am a big fan of this new series. My only criticism is that the director decided to try and split these into a trilogy which may or may not come back to bite him. This movie ended upruptly and is not a stand alone movie due to this. Hence the 4 out if 5 stars. Looking forward to the next one in 2023!,4
100666,Dune,2021,Sci-fi/Adventure,"If I could I would have given a 4.5 rating. I haven't read the book yet, but after watching this I honestly have lost the urge to do so. Everything the movie portrays is perfect and hooks you up until the last. A gem of an adaptation of the Dune by Frank  Herbert. The cinematography, bgm, and score are truly remarkable. I can honestly call this a masterpiece of Denis Villeneuve, after arrival and prisoners. Please do go to the theatres to watch this, a little profit can ensure the second part. Thank you for this movie, worth watching.",4
100667,Dune,2021,Sci-fi/Adventure,"This film is a great film, really. It looks great, and Hans Zimmer must have been insane while making the soundtrack, because it isn't the kind of thing a sane person could have composed, it is literally out of this world. The cinematography is well done, and the focus on characters faces really conveys emotions. The atmosphere is well built, but there is one thing that I personally didn't like: the movie drags out way too long, and doesn't really have a satisfying conclusion. The length is probably just something that affected me, and shouldn't be a turnoff for anyone who wants to experience this movie, but I will say that you have to have a decent attention span to watch it. Good show. Too long. Jason Momoa is really cool.",4
100668,Dune,2021,Sci-fi/Adventure,"I think that this is a fantastic film. Having not read any of the books, there were a couple of moments in it which didn't quite make sense to me, but other than that, I enjoyed it thoroughly and wouldn't hesitate to recommend  it to anyone else. All of the actors were great in their respective roles, and both the directing, as well as the special effects, were top notch. I'm now very much looking forward to seeing the second movie!",4
100669,Dune,2021,Sci-fi/Adventure,Starwars fans watch out this is a similarly designed  but... with spice . Got it you'll tank me later. The actors where amazing. Sadly one of them have little screen time and was on all red carpets so I feel for her sitting on the premise for 2 half hour for so little . But she looks amazing. Director made this hight quality movie. The writers focus on a similar story from the movie I mention before. (Hope) fully reference intended. The second part will show more action from the main character and his abilities .which  are yet not clear on part one . Jedi...diah? Lol 😆  sorry I can't stop referring similarities. 😅  I'll recomend for before bed it's nice.  Enjoy,4
100670,Dune,2021,Sci-fi/Adventure,"As a fan of all of Frank Herberts Dune novels it is hard to be convinced by any adaption of these works.But Dennis Villeneuve delivered a very solid modern hard scifi movie.If is stunningly beautyful, very aesthetic like all Of Villeneuves works, but it is also a very good adaption of the story.Yes it was seriously tuned down, much simplified, streamlined for mass consumption... but in a way that still respects the tone and intention of the book.All actors are really fantastic, the movie has very slow paced, deep emotional moments of tense character acting, the action scenes are brutal, gritty, dark.I am hoping for part two to be a bit more mystical,psychedelic too because the dark religious critique of dune is also very important.This is not only a book about colonialism , i,perialism or enviromental issues... it is also about totalitarianism, religious fundamentalism, social and religious engineering, drugs, eugenics and much more.",4
100671,Dune,2021,Sci-fi/Adventure,"A little confusing, terrible ending, and ok cgi.  I think it's an opportunity to use a lot of cool CGI and have epic battles but none of that appears in the movie. It looks like they got cheap on the epic scenes which I think is one of the things that I really enjoy about good Sci-Fi movies.  There are also a  lot of holes and inconsistentcies.  For example there's some sort of hovering technology but they don't use it when it needs to be aused.   They have cannons and guns but the fights are with swords which makes no sense. And they have some pretty cool flying machines that look like dragonflies but it too just looks so wrong because if you're in the future presumably you're going to focus on efficiency not inefficiency so the circular motion is clearly more efficient. Overall it's a mediocre movie.  This is where I'm really happy to have hbo.",3
100672,Dune,2021,Sci-fi/Adventure,"A gorgeous, gorgeous film. I spent the first half going, ""He's done it! He's really done it!"" But sadly, the second half (after the battle) just dragged for me. Personally, I think this film could've taken more room to examine the politics (and show more of those parts of the world that get glossed over, like the Navigators and Mentats) and then ended when Jessica and Paul escape the battle. The second film could've picked up with them joining the Fremen. It probably would've wound up as a trilogy, but I could've lived with that. That said, it may be that I change my mind after seeing this again. Part of what kept me at a distance was knowing that it was 155-minute film without any way to pause it, and I'd had two cocktails so knew I'd need the loo... 😂",3
100673,Dune,2021,Sci-fi/Adventure,"So one thing Dune did convince me to do was to order the book. The story seems very interesting and the characters deep and unusual.  The movie was like a book tease. It only highlighted what I can only imagine is a wonderful story...will have to come back and let you know. The movie seemed to me a very dramatic attempt to tell a beautiful story but left us with so many questions. It seems like they tried to take a complicated multi novel story and cram it down our throats using too many slow motion sequences and overly gritty music....I do like moments of it though. Has Zimmer is amazing at capturing feeling. Ieft watching the movie intrigued and wanting more. However,  the fact that it's getting so many Oscar nods seems to me like a slap in the authors face.. who are these wonderful characters?  What is the order of the Reverand Mother? What's up with the white eyes? What is spice...obviously an important element? Why is the mother not the Queen?...hope to get answers from the book. Amazon can't deliver it fast enough. The movie was a stunning visually and definitely held my interest.  I can't wait to see what happens next...",3
100674,Dune,2021,Sci-fi/Adventure,"If you like scifi, you'll love Dune. If you're like me, and anything after the original Star Trek is pretty boring, then there is still much to admire. This is principally the camera work and Hans Zimmer's score. Great atmosphere. Other than that, there is a rather formulaic eco-wokey plot and the acting is OK, even if the characters are rather cardboard. There are some exciting bits and thankfully it's not all stupid Star War'sy shootout stuff. The ending had zero climactic tension, but, of course, they want to drag you to the next episode.",3
100675,Dune,2021,Sci-fi/Adventure,"When reading the books, the author made you care about House Atreides. The first Dune movie somewhat succeeded in making you care about the family, however I feel this 2021 version fails completely in that regard.  The chosen story telling about a wealthy ruling class family did NOT succeed in establishing an emotional connection as to why we should care about their demise. Another flat area was the Harkonnens being described as brutal, but not really shown to be. Only one decent scene involving the Bene Gesserit, and the typical over the top angry man that dies in hand to hand fight. The visual effects and cinematography are phenomenal and that is its saving grace. I just wish the story telling had been better.",3
100676,Dune,2021,Sci-fi/Adventure,"They had a great cast, big budget, and DENSE book(s) to blow this movie into space. Unfortunately, the character development was as thin as the water that planet craves. It felt like an HBO series with the same cast and budget could have made this the next Game of Thrones. Instead, it gave just enough detail to understand the plot but tried to make up for it with the gorgeous cinematography and CGI. I feel if they could somehow combine the character depth of the 84’ version with today’s photography- it’d be great. Instead, it’s another expected swing and miss at this THICC series. Maybe it’ll hit the mark in another 30 years…",3
